index,time,red1,red2,red3,red4,red5,blue1,blue2,hit1,hit2,hit3,hit4,hit5,hit6,hit7,hit8,hit9
22074, 2022-07-02,2,6,21,25,28,2,6,5,61,160,605,13098,19816,30273,602339,6663750
22075, 2022-07-04,4,12,13,17,18,7,9,2,107,172,912,19280,32395,35697,915908,8605205
22076, 2022-07-06,5,17,30,34,35,2,9,4,53,183,473,11117,14800,31125,503044,5545247
22077, 2022-07-09,5,10,11,16,19,1,10,7,96,362,992,20797,30043,46362,866595,8170597
22078, 2022-07-11,2,3,18,20,27,1,2,2,65,288,563,13901,17217,48202,553581,5952467
22079, 2022-07-13,7,10,19,26,32,8,12,9,153,421,907,18587,23996,37900,746361,7338125
22080, 2022-07-16,10,17,30,31,34,3,6,2,57,146,511,11898,20725,30857,640400,7188135
22081, 2022-07-18,5,10,19,31,32,9,10,35,118,173,808,15461,20549,29166,640953,6607641
22082, 2022-07-20,4,26,27,30,33,2,9,3,58,203,615,11976,18535,34997,583448,6445593
22083, 2022-07-23,2,9,17,26,32,4,6,5,331,485,778,19277,20643,45400,711388,7139266
22084, 2022-07-25,3,11,19,25,27,4,12,3,89,375,589,13988,14918,48577,547874,6017720
22085, 2022-07-27,11,16,31,33,35,6,8,1,67,145,486,11190,18019,24781,550643,6121065
22086, 2022-07-30,4,10,21,28,31,8,11,4,101,217,959,16492,23213,35842,681569,7121010
22087, 2022-08-01,4,6,10,24,28,6,12,2,64,230,473,11637,15387,28032,520385,5751128
22088, 2022-08-03,1,8,10,20,35,6,11,6,56,182,455,12803,17185,34458,565640,6079980
22089, 2022-08-06,1,20,21,31,33,3,11,0,102,144,487,11820,14929,27390,497884,5422918
22090, 2022-08-08,1,20,24,25,31,9,12,3,100,153,605,14883,20979,26961,641694,6609173
22091, 2022-08-10,2,11,20,22,34,4,12,8,54,119,386,10431,12698,28664,460297,5187907
22092, 2022-08-13,1,4,12,23,29,5,12,3,98,226,571,15380,18093,33264,672024,6743483
22093, 2022-08-15,7,11,14,21,29,7,10,15,114,286,1246,20706,42612,36614,960290,8244904
22094, 2022-08-17,3,4,7,12,19,2,5,11,116,251,1007,18522,27203,40014,754350,7193907
22095, 2022-08-20,5,8,22,25,35,2,7,4,86,231,856,16047,28092,39573,747066,7486148
22096, 2022-08-22,16,19,24,27,33,1,6,1,82,230,706,14125,21138,33745,607853,6315079
22097, 2022-08-24,5,13,22,28,29,5,11,5,133,181,709,17084,23674,37586,707522,7024240
22098, 2022-08-27,1,3,6,11,13,3,11,7,91,175,764,14184,19449,29972,612688,6594978
22099, 2022-08-29,7,18,25,27,33,4,5,2,92,232,795,19673,23605,40768,764639,7215253
22100, 2022-08-31,10,19,20,23,31,3,7,12,225,333,1344,27557,30483,57560,887573,7749697
22101, 2022-09-03,2,4,6,7,8,3,6,5,242,577,839,18988,21996,43883,674337,6976041
22102, 2022-09-05,1,5,14,20,30,2,4,5,111,265,552,15018,17043,32020,600959,6165486
22103, 2022-09-07,8,12,16,21,32,1,12,2,87,206,666,15922,20466,38541,634413,6220084
22104, 2022-09-10,3,5,13,19,25,2,5,5,152,250,1274,25997,29504,45216,903204,7945804
22105, 2022-09-12,1,8,9,21,22,1,4,6,132,255,705,16628,20190,39049,644746,6318664
22106, 2022-09-14,16,17,21,28,32,4,7,4,71,253,760,11908,20574,27968,572068,5953546
22107, 2022-09-17,7,9,19,28,29,8,10,11,326,547,1470,31294,35290,63120,1003524,8960754
22108, 2022-09-19,4,7,13,26,28,7,11,2,114,228,745,16088,25907,33388,722657,7270093
22109, 2022-09-21,5,9,24,29,35,5,12,13,108,174,1381,18462,41476,32897,962203,8708343
22110, 2022-09-24,2,13,16,18,23,3,6,5,106,149,901,16899,38884,28889,897807,8582877
22111, 2022-09-26,6,12,16,19,31,6,10,3,81,186,717,16124,19997,41098,629702,6422633
22112, 2022-09-28,4,11,18,20,26,6,12,6,92,412,687,18353,18567,60025,651923,6708143
22113, 2022-10-05,13,15,22,31,33,5,12,3,61,162,456,11180,16527,30809,556842,6273470
22114, 2022-10-08,11,21,24,27,28,5,10,3,146,152,595,12553,20144,32526,599497,6388598
22115, 2022-10-10,17,19,20,23,27,3,8,1,73,157,944,15932,33622,32288,866078,8150745
22116, 2022-10-12,1,7,20,22,31,7,12,2,93,170,717,14684,22882,31549,687204,6965809
22117, 2022-10-15,9,12,15,21,32,2,7,2,100,248,894,15649,24714,42945,684712,7046511
22118, 2022-10-17,2,5,15,17,26,2,8,2,79,189,618,15725,20785,36031,648357,6469180
22119, 2022-10-19,1,9,16,25,29,4,9,9,187,351,2263,24447,63073,38944,1211478,9754325
22120, 2022-10-22,11,22,26,30,33,3,5,20,128,168,802,16375,22735,34272,741327,7705605
22121, 2022-10-24,4,15,16,20,21,4,5,4,157,193,549,13613,18019,32484,565675,5844111
22122, 2022-10-26,4,15,17,19,25,6,12,3,78,218,734,14994,23054,36828,718548,7326376
22123, 2022-10-29,2,20,28,29,30,7,10,6,84,151,930,15959,36304,30430,893710,9194389
22124, 2022-10-31,2,4,11,25,30,6,12,4,81,181,558,11890,15147,28776,501016,5465199
22125, 2022-11-02,3,7,14,16,19,1,11,3,59,233,972,16268,36119,39155,958698,8085360
22126, 2022-11-05,4,5,8,22,35,1,3,4,108,297,551,16993,18662,44758,658012,7049307
22127, 2022-11-07,2,3,8,9,20,4,10,1,111,301,945,19467,27384,48530,793004,7775717
22128, 2022-11-09,10,19,21,23,35,4,10,0,59,133,358,10954,13106,32088,500195,5780260
22129, 2022-11-12,10,17,23,34,35,1,4,1,73,184,451,12941,14231,38291,492368,5300858
22130, 2022-11-14,5,7,15,18,23,5,10,1,116,282,856,18165,23578,39653,752150,7379677
22131, 2022-11-16,2,6,8,10,17,5,6,13,130,196,1139,21663,33228,37680,929556,8688893
22132, 2022-11-19,2,27,30,34,35,9,12,1,78,144,526,11455,18340,23635,582490,6445026
22133, 2022-11-21,1,2,14,30,31,6,9,2,74,141,629,12270,21505,27456,604871,6593317
22134, 2022-11-23,3,16,23,27,32,3,6,10,131,262,1651,19839,39898,41665,862834,7688011
22135, 2022-11-26,9,10,27,31,32,1,3,5,47,175,523,14158,17479,31588,555953,6158564
22136, 2022-11-28,1,11,15,17,33,3,11,4,47,131,435,10740,15906,27707,513024,5501536
22137, 2022-11-30,5,6,8,15,20,7,8,8,135,184,1207,18853,37545,31907,854912,7608028
22138, 2022-12-03,5,13,16,27,33,7,12,14,76,266,703,12976,21674,30521,594997,6333894
22139, 2022-12-05,1,13,14,22,35,2,5,2,85,126,636,11527,21543,22475,594892,6520165
22140, 2022-12-07,5,15,25,26,29,4,12,7,111,308,814,17619,17207,42728,617321,6375808
22141, 2022-12-10,5,6,14,24,25,2,4,0,114,256,668,17042,18507,37299,620735,6212659
22142, 2022-12-12,7,12,14,29,35,1,11,2,83,152,493,12671,16211,28295,564137,6182208
22143, 2022-12-14,10,13,14,27,33,7,8,3,121,254,699,15609,19013,33804,628516,6376424
22144, 2022-12-17,3,4,8,15,21,4,7,5,111,327,1001,17867,28224,46706,764734,7288801
22145, 2022-12-19,10,20,29,30,35,6,9,5,141,299,1105,18436,29568,38752,718727,7021612
22146, 2022-12-21,1,21,23,28,35,7,9,1,29,109,458,7760,12793,17828,413483,4863784
22147, 2022-12-24,4,12,22,28,30,9,11,2,95,239,626,12194,15581,30039,534446,5351098
22148, 2022-12-26,4,5,6,26,27,7,12,6,138,165,753,14291,23459,29715,654099,6285039
22149, 2022-12-28,15,19,22,26,28,2,7,7,46,340,508,8790,19984,22622,537433,5625927
22150, 2022-12-31,6,7,26,29,30,3,12,4,117,263,630,16567,18918,44392,656353,6740890
23001, 2023-01-02,18,19,24,27,34,11,12,0,64,189,645,12711,16890,38807,536413,5754607
23002, 2023-01-04,11,14,21,26,27,2,7,3,48,167,572,11125,18676,26230,529942,5585218
23003, 2023-01-07,5,6,14,21,22,2,9,6,96,200,740,14445,21690,32372,616323,6389060
23004, 2023-01-09,4,13,15,20,22,4,8,3,106,194,845,17799,28885,34663,768054,7363531
23005, 2023-01-11,1,3,10,20,29,6,11,5,113,223,1370,20911,36584,40042,886293,7970600
23006, 2023-01-14,2,4,12,27,35,6,7,2,123,183,907,18548,29764,33491,873354,8363313
23007, 2023-01-16,2,3,24,30,32,1,6,2,48,126,402,9133,15484,24006,477105,5416156
23008, 2023-01-18,4,9,17,22,25,1,5,11,243,483,1516,35844,43229,55260,1372160,10628175
23009, 2023-01-30,1,5,11,15,33,1,10,3,89,243,647,17571,20003,44049,696601,7202606
23010, 2023-02-01,5,6,13,23,26,1,6,7,377,1628,740,28604,16227,139563,682780,7054928
23011, 2023-02-04,2,7,8,17,25,1,3,4,155,352,636,21411,17481,57804,739473,7380781
23012, 2023-02-06,7,16,17,18,28,2,3,17,136,386,1340,22469,31143,51150,787177,7217126
23013, 2023-02-08,1,2,9,23,25,2,6,5,89,183,636,13778,22048,29170,647432,6715982
23014, 2023-02-11,3,8,18,22,24,1,9,5,156,345,933,25013,27481,55279,887704,8443125
23015, 2023-02-13,8,16,24,25,34,8,12,6,70,162,624,14137,20808,26171,636730,7079543
23016, 2023-02-15,2,4,12,31,32,7,11,11,85,160,1064,15685,36445,28641,892746,9240745
23017, 2023-02-18,2,5,9,22,27,10,11,30,101,333,892,20865,25479,51220,864792,9009491
23018, 2023-02-20,4,8,17,26,30,3,11,3,152,410,753,18479,20586,52978,673707,7033216
23019, 2023-02-22,5,8,9,11,15,6,8,10,131,284,1550,25084,40553,47103,1072901,9460543
23020, 2023-02-25,5,6,23,25,28,6,9,13,272,323,2876,37605,68349,53921,1399608,11125282
23021, 2023-02-27,2,9,18,23,27,3,5,5,264,649,1060,33904,27061,77872,963998,8865482
23022, 2023-03-01,7,11,15,26,28,8,10,5,224,381,971,23431,26965,51438,862220,8166857
23023, 2023-03-04,9,21,23,25,33,3,10,13,47,150,623,13662,21213,36206,655099,7091093
23024, 2023-03-06,11,15,24,27,30,1,10,5,111,357,643,17118,16298,51931,636847,6699301
23025, 2023-03-08,3,9,27,30,31,11,12,6,105,221,654,13794,19498,36121,609985,6649623
23026, 2023-03-11,2,13,24,27,30,1,6,1,90,241,674,13308,19465,34153,594424,6473160
23027, 2023-03-13,9,10,12,15,23,3,6,5,125,260,1538,18740,44573,36736,978027,8564916
23028, 2023-03-15,1,3,29,30,34,4,12,0,52,141,479,10407,16517,23457,544238,6075828
23029, 2023-03-18,7,25,27,34,35,9,11,0,79,177,734,17216,21462,35822,741143,7772598
23030, 2023-03-20,6,11,12,20,35,5,12,5,82,173,618,14374,21514,30708,664353,6959005
23031, 2023-03-22,5,7,8,16,25,3,11,6,146,272,758,19877,24869,51475,802481,7902896
23032, 2023-03-25,5,6,18,28,30,2,7,17,133,435,1615,23812,46055,55441,1056014,9988825
23033, 2023-03-27,4,6,10,11,25,7,9,4,94,295,1089,18701,27260,38750,789509,7836987
23034, 2023-03-29,7,9,10,15,24,4,12,5,110,297,771,20939,22364,52264,778298,7706476
23035, 2023-04-01,7,14,23,25,29,2,11,6,238,354,1080,32576,33484,59666,1081289,9395979
23036, 2023-04-03,1,13,22,26,31,2,10,10,503,650,2102,60771,45193,81301,1291786,8833726
23037, 2023-04-05,6,8,16,20,24,7,8,5,136,190,972,17947,28008,31679,792474,7648470
23038, 2023-04-08,4,10,18,27,32,10,12,2,158,491,557,20328,17974,54229,684008,7167660
23039, 2023-04-10,2,24,26,30,34,6,7,2,74,168,576,13468,19223,30631,683909,7699238
23040, 2023-04-12,4,5,18,22,30,5,12,10,101,221,901,16486,23580,36565,728914,7614053
23041, 2023-04-15,5,8,13,26,35,5,9,10,167,346,1443,23444,37602,43950,984248,9438238
23042, 2023-04-17,2,16,21,23,27,1,8,4,90,204,877,15568,27461,36784,783626,8037501
23043, 2023-04-19,2,4,17,20,27,1,8,4,126,245,564,15832,17917,39714,661420,6813117
23044, 2023-04-22,2,6,7,8,15,7,10,5,140,287,1069,24057,35610,49686,1064400,10137653
23045, 2023-04-24,7,10,13,28,31,4,5,6,170,611,1115,28187,28882,68221,950168,8833820
23046, 2023-04-26,13,21,25,28,32,2,10,0,43,190,644,12040,16064,30135,554684,6378272
23047, 2023-04-29,10,12,13,24,25,11,12,6,95,379,704,13902,20575,36027,653447,7337303
23048, 2023-05-01,7,13,16,25,32,9,11,2,68,174,710,14255,17630,30249,568787,6164973
23049, 2023-05-03,3,17,22,26,28,7,12,4,99,218,1319,20312,44077,43725,1008218,9243772
23050, 2023-05-06,8,9,14,25,29,4,6,5,124,260,1181,26452,33982,50731,1045791,9431172
23051, 2023-05-08,3,11,19,29,33,3,12,21,1228,682,1577,54727,34734,61474,1249653,8987557
23052, 2023-05-10,2,8,11,30,33,5,8,5,82,214,1143,14720,40433,30482,949925,10117200
23053, 2023-05-13,1,3,11,14,20,2,11,3,90,304,876,17914,25463,44874,815700,8367890
23054, 2023-05-15,19,25,30,31,34,7,9,6,197,163,800,15203,29992,29493,862671,9164578
23055, 2023-05-17,6,8,12,13,15,1,6,5,138,265,1172,19221,33611,39362,913935,8557173
23056, 2023-05-20,13,22,24,33,34,1,2,3,60,166,646,11499,19109,30610,578861,6534442
23057, 2023-05-22,1,5,6,19,24,5,11,8,92,241,736,17114,21406,48523,706725,7430486
23058, 2023-05-24,19,22,29,32,35,5,8,8,93,182,975,16853,28301,34811,842822,8558092
23059, 2023-05-27,9,13,23,25,28,4,7,9,198,396,1664,27291,49200,52387,1196006,10500525
23060, 2023-05-29,2,7,19,24,30,9,12,20,307,530,2232,37662,51050,56407,1275057,10069593
23061, 2023-05-31,7,11,21,30,32,5,7,1,76,292,732,14282,20305,30466,632970,6797530
23062, 2023-06-03,6,8,22,24,30,1,8,6,146,284,638,17183,21895,41421,726551,7435591
23063, 2023-06-05,4,18,29,31,34,6,9,6,91,186,1198,17479,38251,33378,932048,9127999
23064, 2023-06-07,2,6,9,31,32,3,7,8,201,238,1235,23779,36601,40501,1032380,9386428
23065, 2023-06-10,8,14,16,21,25,3,12,1,223,491,773,17744,19131,58829,691495,7587044
23066, 2023-06-12,6,11,13,30,32,1,3,3,93,371,452,13312,14244,43828,533409,6050055
23067, 2023-06-14,2,28,30,33,35,2,10,2,173,127,609,12484,23691,26427,698918,7865662
23068, 2023-06-17,21,22,24,27,31,7,8,7,76,162,845,14076,29309,26365,796319,8579349
23069, 2023-06-19,8,20,21,25,32,5,7,2,134,295,939,21949,25024,45677,867561,8205041
23070, 2023-06-21,10,26,29,32,33,3,11,7,101,222,714,19500,24886,42284,829761,8087869
23071, 2023-06-24,2,11,12,32,34,10,12,4,194,439,798,25888,24293,55865,829227,8020634
23072, 2023-06-26,5,6,9,11,14,2,4,3,123,318,798,18445,22209,43427,766368,7756674
23073, 2023-06-28,15,25,28,30,35,8,10,4,151,360,950,24701,22929,53691,808449,7899930
23074, 2023-07-01,3,13,22,29,34,2,9,4,85,225,864,17633,25394,39424,773577,7864543
23075, 2023-07-03,7,17,20,23,32,5,11,9,172,388,1659,30829,39051,59995,1014657,8590833
23076, 2023-07-05,8,9,11,26,34,2,7,3,100,151,779,15008,28296,31472,771926,7856945
23077, 2023-07-08,5,16,18,26,35,3,6,13,108,160,1051,17020,35476,31892,906057,8719328
23078, 2023-07-10,2,3,6,26,27,7,8,8,124,261,904,19949,28182,40470,868837,8556625
23079, 2023-07-12,6,8,26,29,34,5,8,5,72,133,943,13501,28086,25259,711350,7393826
23080, 2023-07-15,1,2,9,16,30,1,11,2,130,347,699,17963,23624,43594,777066,7843381
23081, 2023-07-17,5,6,23,28,35,7,10,13,140,168,1127,19632,32181,37036,867944,8381282
23082, 2023-07-19,2,8,9,15,20,3,9,5,167,355,1326,24521,42626,42951,1111252,9936570
23083, 2023-07-22,13,15,21,25,32,9,10,8,71,259,480,14584,17236,41633,610951,6760169
23084, 2023-07-24,3,5,8,24,32,7,8,3,111,191,762,17308,25855,30271,780120,7940967
23085, 2023-07-26,11,12,26,31,35,5,7,0,72,226,792,17133,31689,33898,881096,8786177
23086, 2023-07-29,3,11,15,20,35,7,11,6,54,201,469,11418,17042,26040,547789,6118323
23087, 2023-07-31,3,4,16,19,24,4,5,2,114,203,757,18078,21542,32085,739459,7278269
23088, 2023-08-02,8,14,16,22,24,9,12,7,79,137,675,12397,19830,28030,643423,7198620
23089, 2023-08-05,3,12,20,26,35,2,12,4,90,289,486,12958,16948,40344,567365,6438225
23090, 2023-08-07,8,11,12,19,35,11,12,28,199,508,2059,22294,33380,50615,733454,6678993
23091, 2023-08-09,6,16,18,28,29,7,11,7,164,447,946,23334,26599,58431,846951,8218598
23092, 2023-08-12,3,16,21,26,32,3,12,3,126,265,656,15889,20371,39943,640020,6662696
23093, 2023-08-14,11,14,17,19,21,1,5,4,81,239,653,13048,16357,30190,589722,6687332
23094, 2023-08-16,12,19,22,28,32,8,12,1,102,227,744,16726,20005,36519,686733,6843807
23095, 2023-08-19,8,19,28,32,34,3,7,1,75,160,727,13545,24690,28911,721753,7894862
23096, 2023-08-21,6,7,14,21,31,3,10,1,89,352,700,15285,21254,40046,616887,6505948
23097, 2023-08-23,6,7,18,20,22,3,9,6,85,197,886,15703,30181,31294,820861,8190214
23098, 2023-08-26,2,7,15,30,34,5,9,6,75,162,620,14224,21914,30508,670701,7250527
23099, 2023-08-28,9,11,13,22,23,6,7,17,176,291,1207,29530,38108,36185,1019024,9295192
23100, 2023-08-30,4,6,13,19,35,9,11,1,54,160,569,11377,18053,26160,574997,6391280
23101, 2023-09-02,6,14,16,17,28,7,10,4,94,219,1057,19582,30590,39337,847243,8393882
23102, 2023-09-04,2,4,7,16,33,7,11,2,69,181,609,12328,19267,29057,592389,6434228
23103, 2023-09-06,8,11,19,31,32,8,11,6,237,622,1293,33185,29083,79385,962479,8623198
23104, 2023-09-09,6,15,16,32,33,8,10,22,133,269,714,16417,22526,34648,678315,7136544
23105, 2023-09-11,7,8,19,20,25,2,11,26,176,468,960,23519,22078,62789,754026,7444142
23106, 2023-09-13,16,24,26,28,31,1,6,0,44,194,546,11748,20992,30507,628476,6990763
23107, 2023-09-16,1,12,15,16,18,3,10,1,80,187,529,12762,18999,29530,678060,7773524
23108, 2023-09-18,5,6,17,30,32,2,8,5,135,493,963,21716,27322,62915,835632,8293662
23109, 2023-09-20,1,12,21,22,31,2,9,2,106,197,662,13546,19374,29959,595917,6692271
23110, 2023-09-23,4,9,11,13,17,7,8,3,136,236,854,20383,28896,38089,901719,8869240
23111, 2023-09-25,3,12,15,28,35,2,12,3,168,374,663,19286,18568,45683,689105,6989863
23112, 2023-09-27,1,11,17,22,27,2,9,4,98,185,746,20237,18387,38114,630871,6595877
23113, 2023-09-30,6,8,30,32,33,3,10,6,143,237,1094,20145,34415,41082,928769,8637023
23114, 2023-10-07,2,25,27,30,35,1,10,3,58,169,448,11198,16663,29256,550101,6229564
23115, 2023-10-09,7,10,23,31,34,2,10,9,177,1077,948,22682,26386,116501,758733,7867341
23116, 2023-10-11,1,3,9,18,29,4,9,7,196,277,1886,28983,52791,49996,1218142,9875612
23117, 2023-10-14,5,7,15,18,20,3,4,5,110,272,840,18099,23209,43917,750500,7721524
23118, 2023-10-16,6,7,13,25,33,5,8,8,102,217,1935,19769,51428,39485,1055340,9720688
23119, 2023-10-18,4,8,10,14,21,4,10,4,106,417,1043,18287,27485,58138,737733,7461928
23120, 2023-10-21,2,8,16,31,34,1,10,2,130,190,424,13308,14055,39335,522894,6114373
23121, 2023-10-23,5,11,15,23,33,1,9,12,94,265,704,17411,18844,41376,705459,7359532
23122, 2023-10-25,1,7,9,25,29,10,12,3,148,489,754,24718,23057,69383,832344,8146088
23123, 2023-10-28,2,14,16,28,30,2,7,4,128,248,1188,17336,37167,37848,909229,9048535
23124, 2023-10-30,6,18,23,27,32,6,10,2,185,605,1309,33813,28501,68982,962828,9074252
23125, 2023-11-01,7,25,26,29,32,2,8,1,67,179,695,15675,21141,38128,740539,7710332
23126, 2023-11-04,7,12,17,26,34,2,6,13,101,264,701,14894,20262,38661,649200,7108260
23127, 2023-11-06,4,7,8,18,19,2,6,3,126,365,727,20848,19604,56033,705180,7114821
23128, 2023-11-08,1,5,7,12,13,2,6,4,100,185,551,13242,19386,33700,603534,6299096
23129, 2023-11-11,9,23,25,27,33,6,12,2,101,284,698,16344,21426,51477,715239,7678510
23130, 2023-11-13,13,20,27,29,30,1,7,3,90,180,704,16419,23845,36247,748610,7771611
23131, 2023-11-15,3,7,21,22,24,6,7,2,157,360,818,18821,23517,69725,733115,7862167
23132, 2023-11-18,3,4,12,15,23,2,6,4,88,238,828,16878,23393,42498,718819,7526392
23133, 2023-11-20,10,18,25,28,33,5,11,6,164,318,2010,27228,51862,47832,1144871,9872622
23134, 2023-11-22,10,15,22,27,33,1,12,5,70,222,533,12355,17027,36327,554408,6358113
23135, 2023-11-25,5,18,22,28,29,9,12,15,104,271,827,22070,26721,50753,870004,8713811
23136, 2023-11-27,13,23,27,30,34,6,9,4,75,261,1410,18116,31645,43477,823154,8337859
23137, 2023-11-29,4,19,21,30,31,6,12,5,79,280,746,16356,20537,40518,690875,7534594
23138, 2023-12-02,7,12,20,28,31,9,10,2,137,331,830,22362,22979,49240,817105,8200877
23139, 2023-12-04,15,16,25,31,34,5,9,5,59,165,606,11086,20457,28686,605091,6753258
23140, 2023-12-06,1,2,9,19,30,1,2,6,113,249,1337,20764,26681,44358,708695,6972824
23141, 2023-12-09,4,22,25,30,31,4,5,5,81,181,690,13508,20551,29217,658518,7353367
23142, 2023-12-11,4,13,15,17,32,10,12,5,60,185,442,11218,16836,28396,565570,6447192
23143, 2023-12-13,9,20,23,29,33,2,10,1,94,254,665,15887,20520,42000,664995,6943475
23144, 2023-12-16,5,14,18,25,35,1,10,5,99,451,753,16025,20211,59201,650811,6984041
23145, 2023-12-18,6,10,12,32,33,6,7,3,87,156,599,13005,22437,27494,679495,7039815
23146, 2023-12-20,14,18,19,26,31,2,7,5,62,171,846,13142,26295,30305,708907,7505638
23147, 2023-12-23,6,7,19,33,34,3,8,5,72,178,1223,16195,39790,32077,980251,10011364
23148, 2023-12-25,11,12,20,21,27,2,12,6,107,377,775,20674,21548,74520,747791,7616803
23149, 2023-12-27,1,16,17,21,29,1,6,6,95,196,847,16584,24745,37999,710644,7089913
23150, 2023-12-30,5,6,17,18,33,11,12,4,159,326,827,18104,22178,51529,689866,7258146
24001, 2024-01-01,3,9,17,26,35,2,7,7,102,318,853,16305,25001,39487,715143,7502267
24002, 2024-01-03,1,6,8,27,32,3,4,7,164,245,1022,25324,27467,45427,916292,8447082
24003, 2024-01-06,7,9,12,23,29,1,2,9,195,461,1065,27155,31958,71088,955977,8776298
24004, 2024-01-08,2,6,18,19,27,8,9,10,193,392,1464,25969,37415,48448,1020144,9328970
24005, 2024-01-10,3,5,7,9,12,5,8,15,310,724,1834,31282,44868,70341,1055068,9460851
24006, 2024-01-13,8,13,16,17,33,2,10,6,90,300,988,20140,31437,45003,910738,8933892
24007, 2024-01-15,4,5,28,34,35,4,11,12,174,395,1584,19815,45732,39732,886029,7887976
24008, 2024-01-17,4,6,11,20,30,3,5,6,136,206,920,20581,27696,42258,825339,7995638
24009, 2024-01-20,15,18,19,24,26,5,9,2,129,198,721,18184,27002,36697,816541,8194976
24010, 2024-01-22,2,8,10,15,27,2,8,8,115,365,1477,19732,40108,42021,913182,8377174
24011, 2024-01-24,1,3,27,32,34,1,7,4,53,129,537,11605,23601,21031,675603,7228110
24012, 2024-01-27,21,22,25,26,34,1,9,0,57,115,292,9419,12702,26496,465584,5765001
24013, 2024-01-29,5,22,25,28,30,3,12,10,88,214,833,17358,24516,39285,744273,7284947
24014, 2024-01-31,4,5,16,21,31,9,11,3,108,217,566,14495,18228,32302,617476,6545904
24015, 2024-02-03,8,11,14,24,31,5,6,15,149,288,1474,25926,38884,39502,940420,8722675
24016, 2024-02-05,15,18,25,27,29,6,11,4,89,308,660,14984,22932,42545,705679,7413203
24017, 2024-02-07,3,7,25,27,35,1,4,0,105,222,686,15972,20578,42883,739827,8244315
24018, 2024-02-19,4,12,19,25,27,1,9,6,119,340,770,18349,21534,44542,728446,7199997
24019, 2024-02-21,19,20,26,29,30,3,4,6,130,446,946,21989,19518,47302,794951,7633227
24020, 2024-02-24,2,4,8,19,26,2,6,4,135,214,1266,18618,31359,39674,805714,7833798
24021, 2024-02-26,1,12,16,20,28,7,9,21,101,186,734,15475,25263,30785,762481,7766082
24022, 2024-02-28,7,9,11,31,32,4,8,5,169,242,1015,22333,29214,45126,941740,9093678
24023, 2024-03-02,8,10,12,14,22,5,9,6,120,179,1363,20593,37599,38929,949205,8997771
24024, 2024-03-04,3,5,12,17,26,1,12,3,131,292,723,25969,23373,59686,715460,7012774
24025, 2024-03-06,1,2,8,18,27,4,8,1,161,307,737,18998,19738,47425,711008,7155975
24026, 2024-03-09,1,18,21,26,33,2,12,2,37,168,456,10273,14899,26082,506914,5951769
24027, 2024-03-11,8,9,16,22,23,7,9,11,130,258,1151,22513,33578,38103,987243,9262388
24028, 2024-03-13,13,18,20,26,28,4,8,7,94,217,1261,16635,43015,33244,964658,8829497
24029, 2024-03-16,4,19,24,28,34,4,5,3,108,231,727,20368,23251,46917,814158,8202790
24030, 2024-03-18,8,9,11,19,30,6,12,5,173,439,1077,28022,31103,63862,1017848,9656900
24031, 2024-03-20,9,12,15,30,34,5,6,2,63,158,489,11954,19260,26719,635038,7079087
24032, 2024-03-23,5,15,26,33,35,1,9,4,84,195,1005,17862,27143,41199,816984,8399553
24033, 2024-03-25,4,8,10,11,15,7,9,3,93,220,1117,17782,29943,39351,856595,8638264
